Sale_ID,Book_ID,Customer_ID,Quantity,Date
S02204,B090,C104,4,2025-05-17
S02205,B035,C098,5,2024-01-20
S02206,B027,C173,5,2024-06-05
S02207,B040,C140,4,2024-04-07
S02208,B082,C139,1,2025-04-14
S02209,B034,C155,4,2024-12-13
S02210,B060,C160,4,2024-10-21
S02211,B021,C126,5,2024-04-25
S02212,B082,C174,4,2025-02-09
S02213,B003,C016,3,2025-04-03
S02214,B025,C014,5,2025-02-10
S02215,B053,C075,1,2024-12-01
S02216,B003,C163,5,2025-04-07
S02217,B009,C148,3,2025-05-03
S02218,B003,C015,3,2024-09-05
S02219,B020,C028,4,2024-02-10
S02220,B045,C090,3,2024-06-27
S02221,B093,C066,3,2024-04-20
S02222,B022,C168,1,2025-08-23
S02223,B088,C112,3,2025-06-05
S02224,B023,C199,3,2025-08-16
S02225,B087,C085,1,2025-07-03
S02226,B099,C077,4,2024-10-07
S02227,B026,C163,1,2024-11-05
S02228,B071,C172,1,2024-03-29
S02229,B018,C066,1,2025-01-27
S02230,B061,C164,3,2025-08-07
S02231,B019,C115,5,2025-01-05
S02232,B069,C138,5,2024-12-04
S02233,B002,C001,3,2024-11-07
S02234,B077,C050,1,2025-04-28
S02235,B063,C012,1,2024-06-09
S02236,B069,C121,4,2024-08-04
S02237,B048,C160,3,2025-11-26
S02238,B067,C072,1,2024-12-15
S02239,B063,C121,5,2025-11-22
S02240,B031,C124,4,2025-11-16
S02241,B059,C082,3,2025-06-03
S02242,B084,C004,2,2025-06-04
S02243,B003,C109,2,2025-01-14
S02244,B098,C181,1,2025-06-04
S02245,B084,C177,1,2024-04-03
S02246,B026,C199,5,2025-09-11
S02247,B097,C166,4,2025-04-04
S02248,B018,C059,4,2025-12-09
S02249,B069,C143,5,2024-10-30
S02250,B082,C131,2,2025-05-03
S02251,B074,C081,5,2025-01-11
S02252,B007,C126,4,2024-03-23
S02253,B026,C179,3,2024-06-23
S02254,B061,C148,5,2025-05-03
S02255,B063,C115,5,2025-08-24
S02256,B062,C095,3,2024-06-17
S02257,B006,C031,2,2025-05-22
S02258,B008,C114,1,2025-11-24
S02259,B040,C146,5,2025-10-29
S02260,B023,C181,3,2024-01-23
S02261,B005,C161,4,2024-09-27
S02262,B047,C097,4,2025-06-07
S02263,B035,C164,5,2024-12-05
S02264,B014,C014,3,2024-11-04
S02265,B100,C036,2,2025-05-09
S02266,B086,C043,2,2025-03-05
S02267,B094,C083,3,2024-03-07
S02268,B033,C167,1,2025-08-05
S02269,B100,C132,1,2024-08-07
S02270,B032,C154,5,2025-08-21
S02271,B026,C077,1,2024-03-18
S02272,B016,C044,1,2025-02-05
S02273,B069,C040,2,2024-09-04
S02274,B016,C104,2,2025-05-15
S02275,B085,C015,1,2025-09-20
S02276,B097,C030,2,2024-02-15
S02277,B038,C093,5,2024-04-01
S02278,B035,C115,2,2025-05-29
S02279,B018,C030,3,2025-04-03
S02280,B011,C110,1,2024-07-16
S02281,B002,C093,4,2024-11-24
S02282,B003,C128,3,2025-01-21
S02283,B019,C053,4,2025-07-08
S02284,B061,C185,2,2024-06-04
S02285,B097,C192,3,2024-02-09
S02286,B010,C060,1,2024-02-19
S02287,B023,C028,2,2025-07-18
S02288,B019,C096,3,2025-12-14
S02289,B006,C133,1,2024-04-11
S02290,B061,C083,3,2025-10-23
S02291,B033,C106,1,2024-07-01
S02292,B100,C150,1,2025-06-18
S02293,B037,C100,5,2024-09-19
S02294,B016,C075,1,2025-04-29
S02295,B018,C082,2,2025-11-18
S02296,B054,C079,4,2025-11-21
S02297,B002,C012,3,2025-02-28
S02298,B039,C153,3,2025-10-03
S02299,B013,C128,2,2024-05-19
S02300,B069,C121,4,2025-03-24
S02301,B050,C117,1,2024-09-23
S02302,B021,C051,4,2025-09-10
S02303,B061,C011,5,2025-06-30
S02304,B072,C016,4,2025-06-29
S02305,B094,C035,2,2025-07-09
S02306,B094,C178,3,2024-06-18
S02307,B016,C130,1,2025-11-23
S02308,B095,C034,4,2025-08-20
S02309,B069,C066,3,2025-12-28
S02310,B049,C085,4,2025-11-30
S02311,B065,C200,2,2025-11-19
S02312,B053,C114,2,2024-08-25
S02313,B036,C068,3,2025-09-19
S02314,B021,C080,4,2025-05-04
S02315,B049,C144,5,2024-02-29
S02316,B062,C068,4,2024-07-26
S02317,B089,C124,4,2024-03-16
S02318,B098,C190,1,2025-03-26
S02319,B026,C131,3,2025-01-01
S02320,B060,C084,3,2024-07-13
S02321,B009,C142,1,2024-10-04
S02322,B009,C121,2,2025-06-05
S02323,B093,C082,2,2024-05-19
S02324,B013,C069,1,2024-01-08
S02325,B095,C194,5,2024-01-21
S02326,B014,C181,4,2025-05-02
S02327,B068,C194,4,2024-09-25
S02328,B035,C095,1,2024-04-26
S02329,B001,C189,3,2024-09-04
S02330,B092,C080,3,2025-09-15
S02331,B037,C054,4,2025-12-22
S02332,B003,C078,5,2024-12-26
S02333,B083,C072,1,2024-07-23
S02334,B096,C018,4,2024-01-21
S02335,B024,C140,1,2024-03-07
S02336,B020,C141,3,2024-07-19
S02337,B048,C107,2,2025-10-19
S02338,B087,C095,2,2025-02-16
S02339,B063,C149,4,2025-11-03
S02340,B091,C058,2,2024-01-12
S02341,B051,C091,5,2025-03-12
S02342,B047,C165,1,2024-12-15
S02343,B038,C100,1,2024-01-16
S02344,B005,C095,5,2024-07-20
S02345,B033,C023,1,2024-06-20
S02346,B023,C132,4,2024-12-13
S02347,B032,C080,2,2024-04-27
S02348,B051,C056,2,2025-10-16
S02349,B081,C043,4,2025-12-23
S02350,B064,C108,1,2024-12-26
S02351,B007,C067,5,2025-01-07
S02352,B048,C008,4,2024-04-24
S02353,B072,C101,5,2025-04-08
S02354,B087,C062,5,2024-10-28
S02355,B003,C088,5,2025-05-29
S02356,B015,C012,1,2024-10-29
S02357,B063,C116,2,2025-06-15
S02358,B057,C152,1,2025-02-06
S02359,B006,C036,4,2024-06-21
S02360,B004,C181,1,2025-03-19
S02361,B063,C127,3,2024-09-17
S02362,B053,C129,3,2025-05-31
S02363,B032,C018,2,2025-06-06
S02364,B027,C133,1,2025-10-26
S02365,B080,C103,3,2025-06-10
S02366,B091,C032,3,2024-01-16
S02367,B095,C080,3,2025-08-21
S02368,B013,C100,1,2024-08-29
S02369,B039,C094,1,2024-05-29
S02370,B084,C124,3,2025-11-12
S02371,B017,C147,2,2025-02-11
S02372,B081,C005,5,2024-01-02
S02373,B009,C158,3,2024-09-16
S02374,B064,C015,3,2024-11-01
S02375,B075,C031,1,2025-05-30
S02376,B012,C104,1,2025-02-18
S02377,B014,C048,2,2024-06-01
S02378,B065,C022,4,2025-08-24
S02379,B011,C159,4,2024-09-24
S02380,B069,C046,2,2025-03-21
S02381,B009,C045,1,2024-03-31
S02382,B080,C168,1,2024-10-24
S02383,B095,C117,2,2025-05-10
S02384,B045,C107,3,2024-04-11
S02385,B044,C021,4,2025-04-13
S02386,B083,C141,3,2025-10-15
S02387,B020,C044,1,2024-02-03
S02388,B050,C043,1,2025-11-09
S02389,B052,C147,1,2025-12-28
S02390,B046,C084,1,2024-02-07
S02391,B087,C178,1,2024-12-04
S02392,B063,C022,4,2024-12-07
S02393,B100,C026,3,2025-12-01
S02394,B089,C016,1,2024-09-07
S02395,B099,C106,1,2025-08-21
S02396,B044,C062,1,2025-02-25
S02397,B003,C092,2,2024-07-16
S02398,B017,C031,4,2024-09-15
S02399,B042,C061,5,2024-08-30
S02400,B070,C155,5,2025-12-28
S02401,B017,C181,1,2024-11-24
S02402,B060,C183,3,2024-12-13
S02403,B020,C082,5,2025-07-04
S02404,B075,C133,4,2024-04-09
S02405,B056,C061,4,2025-11-11
S02406,B088,C049,4,2024-07-07
S02407,B095,C199,2,2024-05-14
S02408,B069,C121,1,2024-01-01
S02409,B030,C146,4,2025-09-04
S02410,B095,C034,1,2024-04-25
S02411,B057,C084,2,2024-04-26
S02412,B043,C131,3,2025-08-26
S02413,B073,C035,5,2025-02-11
S02414,B021,C002,2,2025-06-27
S02415,B030,C022,5,2025-04-23
S02416,B012,C166,1,2024-03-15
S02417,B025,C168,5,2025-07-09
S02418,B033,C060,4,2024-09-03
S02419,B081,C116,3,2025-04-24
S02420,B094,C027,2,2024-08-16
S02421,B058,C174,4,2025-03-09
S02422,B051,C015,5,2025-01-27
S02423,B064,C045,3,2024-07-10
S02424,B081,C086,5,2025-04-29
S02425,B030,C059,5,2024-06-30
S02426,B007,C189,1,2024-12-28
S02427,B085,C134,2,2024-10-22
S02428,B051,C072,3,2025-05-18
S02429,B099,C189,1,2024-06-16
S02430,B054,C044,4,2024-04-18
S02431,B078,C100,5,2024-03-06
S02432,B017,C082,4,2025-11-11
S02433,B080,C101,5,2024-11-21
S02434,B096,C068,3,2024-05-23
S02435,B030,C014,2,2025-02-22
S02436,B027,C141,5,2025-09-02
S02437,B058,C182,3,2025-05-30
S02438,B040,C152,1,2025-02-22
S02439,B029,C059,5,2025-07-26
S02440,B004,C097,1,2025-07-21
S02441,B059,C113,3,2025-01-17
S02442,B023,C131,2,2024-10-05
S02443,B080,C150,1,2024-09-28
S02444,B074,C028,5,2024-05-18
S02445,B015,C196,4,2024-03-09
S02446,B071,C186,3,2024-03-24
S02447,B027,C019,1,2024-11-24
S02448,B048,C153,5,2024-05-30
S02449,B018,C019,1,2024-08-04
S02450,B002,C074,3,2025-07-13
S02451,B060,C154,1,2024-01-07
S02452,B049,C124,4,2024-02-05
S02453,B008,C111,1,2025-07-14
S02454,B016,C179,1,2025-12-28
S02455,B076,C140,2,2025-03-25
S02456,B078,C185,5,2025-12-28
S02457,B080,C040,4,2024-02-03
S02458,B076,C120,2,2025-08-17
S02459,B030,C159,1,2025-05-14
S02460,B074,C110,1,2024-05-23
S02461,B081,C032,2,2024-05-30
S02462,B095,C070,3,2024-05-13
S02463,B005,C066,5,2024-03-22
S02464,B060,C115,1,2024-04-04
S02465,B086,C190,4,2024-03-14
S02466,B049,C015,1,2025-09-10
S02467,B092,C114,3,2024-06-19
S02468,B061,C082,5,2025-04-12
S02469,B033,C056,3,2024-12-27
S02470,B010,C018,3,2024-10-10
S02471,B026,C171,2,2024-07-27
S02472,B014,C072,1,2024-07-21
S02473,B072,C178,3,2025-12-18
S02474,B018,C177,2,2025-04-28
S02475,B076,C102,3,2024-05-08
S02476,B014,C197,5,2025-11-19
S02477,B082,C075,1,2024-06-24
S02478,B048,C034,5,2025-07-08
S02479,B081,C172,4,2024-08-08
S02480,B073,C088,1,2024-10-15
S02481,B017,C153,1,2025-06-15
S02482,B090,C043,4,2025-11-03
S02483,B072,C152,1,2024-06-20
S02484,B059,C131,4,2025-10-03
S02485,B094,C188,4,2025-03-30
S02486,B082,C075,2,2025-11-18
S02487,B095,C082,5,2025-10-20
S02488,B083,C084,1,2024-09-03
S02489,B072,C115,2,2024-07-13
S02490,B044,C152,2,2025-04-20
S02491,B095,C017,1,2024-01-11
S02492,B090,C069,4,2025-02-24
S02493,B047,C067,2,2025-05-13
S02494,B069,C085,1,2024-03-26
S02495,B032,C150,3,2025-12-06
S02496,B040,C107,5,2024-02-07
S02497,B029,C015,5,2024-02-29
S02498,B023,C092,1,2025-08-30
S02499,B051,C164,2,2025-02-10
S02500,B062,C142,4,2025-04-13
S02501,B035,C065,3,2025-12-11
S02502,B059,C133,4,2025-05-26
S02503,B095,C161,4,2024-04-05
S02504,B038,C175,3,2025-05-19
S02505,B025,C019,1,2024-04-09
S02506,B089,C160,4,2025-09-30
S02507,B004,C173,4,2025-01-25
S02508,B073,C174,4,2024-09-28
S02509,B053,C111,2,2024-10-09
S02510,B019,C076,4,2025-11-11
S02511,B084,C156,4,2024-11-17
S02512,B080,C039,3,2025-05-26
S02513,B039,C160,2,2025-12-12
S02514,B062,C127,4,2025-06-11
S02515,B093,C084,5,2024-12-26
S02516,B044,C007,5,2025-04-17
S02517,B075,C139,2,2024-01-05
S02518,B099,C140,4,2024-09-26
S02519,B096,C142,4,2024-06-23
S02520,B031,C178,4,2024-10-04
S02521,B006,C164,3,2025-03-26
S02522,B017,C054,2,2024-06-14
S02523,B051,C151,1,2024-11-27
S02524,B100,C086,1,2024-04-24
S02525,B095,C029,3,2024-07-01
S02526,B044,C173,1,2024-08-25
S02527,B004,C079,2,2025-06-04
S02528,B097,C188,4,2024-11-21
S02529,B010,C043,4,2024-04-27
S02530,B026,C125,3,2024-05-08
S02531,B060,C155,3,2025-02-16
S02532,B020,C030,1,2025-08-11
S02533,B062,C072,1,2024-06-13
S02534,B049,C070,2,2024-03-03
S02535,B091,C054,3,2025-07-29
S02536,B016,C018,1,2025-11-20
S02537,B062,C089,1,2024-04-12
S02538,B077,C069,2,2025-06-18
S02539,B032,C121,5,2024-10-16
S02540,B057,C126,4,2025-11-10
S02541,B098,C087,3,2024-08-24
S02542,B018,C156,1,2024-02-03
S02543,B013,C007,5,2025-12-25
S02544,B098,C149,3,2025-08-07
S02545,B003,C080,5,2024-03-26
S02546,B056,C062,2,2025-10-10
S02547,B078,C003,5,2024-11-14
S02548,B091,C111,5,2024-10-10
S02549,B055,C046,3,2025-11-09
S02550,B046,C024,3,2024-06-21
S02551,B046,C122,5,2025-01-10
S02552,B071,C019,1,2024-02-26
S02553,B010,C067,5,2024-07-18
S02554,B094,C044,3,2024-12-09
S02555,B062,C187,3,2024-06-09
S02556,B019,C017,5,2024-04-07
S02557,B099,C067,2,2025-04-29
S02558,B004,C072,1,2025-10-25
S02559,B090,C002,2,2025-01-26
S02560,B018,C152,1,2025-12-01
S02561,B036,C061,4,2025-08-08
S02562,B048,C035,5,2024-02-01
S02563,B062,C124,3,2024-06-08
S02564,B088,C195,2,2024-08-15
S02565,B060,C121,4,2025-07-02
S02566,B018,C164,1,2025-12-12
S02567,B079,C009,2,2025-04-12
S02568,B087,C150,5,2025-05-07
S02569,B045,C139,5,2024-07-04
S02570,B067,C153,1,2024-04-19
S02571,B100,C086,5,2024-04-21
S02572,B046,C041,3,2024-06-10
S02573,B071,C100,2,2025-08-22
S02574,B040,C057,5,2025-10-18
S02575,B059,C190,3,2025-11-22
S02576,B017,C124,4,2024-03-30
S02577,B004,C033,3,2025-03-30
S02578,B041,C188,4,2024-07-29
S02579,B023,C102,5,2025-06-03
S02580,B077,C134,5,2024-01-03
S02581,B045,C120,1,2025-03-12
S02582,B005,C175,5,2024-09-13
S02583,B077,C065,4,2024-05-07
S02584,B053,C017,4,2024-09-27
S02585,B058,C069,4,2025-07-03
S02586,B038,C126,1,2025-08-13
S02587,B078,C060,1,2024-05-09
S02588,B040,C199,2,2024-09-16
S02589,B034,C032,4,2025-07-09
S02590,B072,C031,3,2024-08-24
S02591,B100,C089,4,2025-02-16
S02592,B017,C118,3,2024-01-30
S02593,B038,C063,4,2025-01-10
S02594,B034,C102,4,2024-04-29
S02595,B091,C165,1,2025-04-08
S02596,B070,C072,4,2024-02-16
S02597,B061,C192,1,2024-10-09
S02598,B074,C096,4,2025-04-21
S02599,B060,C179,1,2025-04-19
S02600,B065,C048,1,2025-01-26
S02601,B087,C025,2,2024-04-13
S02602,B008,C081,5,2024-11-12
S02603,B089,C048,2,2024-03-03
S02604,B011,C195,4,2024-12-15
S02605,B032,C116,3,2024-03-28
S02606,B033,C072,2,2025-04-10
S02607,B044,C099,3,2024-08-19
S02608,B009,C024,4,2024-04-25
S02609,B032,C155,5,2025-05-13
S02610,B051,C058,3,2024-10-02
S02611,B051,C035,2,2025-12-23
S02612,B095,C023,2,2024-10-17
S02613,B074,C098,3,2024-05-24
S02614,B064,C130,2,2025-09-14
S02615,B083,C146,1,2024-04-22
S02616,B038,C022,4,2024-04-24
S02617,B066,C197,2,2024-01-30
S02618,B008,C087,1,2025-05-23
S02619,B095,C164,4,2024-09-26
S02620,B056,C027,5,2024-06-13
S02621,B079,C122,2,2025-11-09
S02622,B023,C085,4,2025-11-23
S02623,B035,C068,3,2025-12-07
S02624,B022,C101,1,2024-05-17
S02625,B013,C042,4,2024-06-27
S02626,B059,C035,5,2024-12-09
S02627,B002,C153,3,2025-07-08
S02628,B062,C141,1,2025-10-24
S02629,B031,C169,5,2024-10-20
S02630,B100,C112,4,2024-05-21
S02631,B044,C035,4,2024-08-04
S02632,B018,C065,1,2024-07-24
S02633,B064,C039,4,2024-04-02
S02634,B085,C075,2,2025-03-16
S02635,B095,C034,1,2025-02-04
S02636,B026,C172,2,2025-09-10
S02637,B093,C136,3,2025-02-23
S02638,B079,C151,3,2025-11-25
S02639,B024,C165,4,2025-10-19
S02640,B044,C175,2,2025-11-10
S02641,B051,C063,4,2025-07-20
S02642,B037,C095,4,2024-05-22
S02643,B039,C104,1,2024-10-19
S02644,B058,C075,4,2025-07-08
S02645,B009,C004,2,2024-04-23
S02646,B086,C024,1,2025-09-14
S02647,B019,C169,5,2025-05-13
S02648,B081,C193,1,2024-08-28
S02649,B030,C091,4,2025-06-29
S02650,B074,C137,5,2025-09-26
S02651,B035,C070,2,2025-11-17
S02652,B046,C030,1,2025-12-30
S02653,B043,C155,5,2025-12-17
S02654,B093,C066,3,2024-09-21
S02655,B088,C162,3,2024-05-31
S02656,B002,C190,2,2024-11-28
S02657,B094,C035,4,2025-05-12
S02658,B069,C197,3,2025-03-02
S02659,B038,C071,1,2024-06-16
S02660,B016,C030,4,2025-03-31
S02661,B040,C135,4,2025-09-09
S02662,B069,C108,4,2025-10-17
S02663,B027,C081,2,2025-06-19
S02664,B088,C103,4,2025-09-22
S02665,B043,C059,4,2024-03-22
S02666,B094,C114,2,2024-09-13
S02667,B080,C037,3,2024-10-21
S02668,B029,C176,3,2025-08-11
S02669,B052,C187,3,2024-11-23
S02670,B012,C144,5,2024-03-31
S02671,B008,C150,1,2024-09-02
S02672,B096,C096,3,2024-02-04
S02673,B013,C132,3,2024-10-30
S02674,B055,C165,1,2024-05-28
S02675,B083,C042,5,2025-07-30
S02676,B047,C157,1,2025-03-01
S02677,B045,C022,3,2024-10-28
S02678,B052,C033,4,2024-02-17
S02679,B055,C028,2,2025-10-17
S02680,B083,C153,4,2025-08-20
S02681,B072,C038,2,2024-04-16
S02682,B065,C193,4,2024-04-06
S02683,B031,C192,4,2025-11-26
S02684,B015,C093,5,2025-06-04
S02685,B088,C178,1,2024-09-11
S02686,B035,C034,4,2024-08-01
S02687,B002,C034,3,2024-01-11
S02688,B025,C076,5,2025-10-31
S02689,B098,C105,3,2025-03-16
S02690,B065,C141,3,2025-10-17
S02691,B018,C045,2,2025-08-20
S02692,B059,C169,5,2025-09-13
S02693,B084,C170,1,2025-12-07
S02694,B072,C173,4,2024-06-05
S02695,B012,C104,3,2025-07-03
S02696,B033,C064,5,2024-01-09
S02697,B046,C133,4,2025-11-03
S02698,B010,C072,1,2025-05-14
S02699,B062,C096,5,2024-02-25
S02700,B094,C194,2,2025-05-11
S02701,B092,C005,2,2024-12-23
S02702,B052,C175,3,2024-05-07
S02703,B066,C053,5,2024-07-05
S02704,B091,C098,4,2025-07-25
S02705,B098,C023,4,2025-03-08
S02706,B067,C006,4,2024-04-27
S02707,B030,C197,5,2024-10-23
S02708,B019,C178,1,2024-09-11
S02709,B086,C062,2,2024-07-28
S02710,B092,C163,1,2024-10-18
S02711,B072,C130,5,2025-04-23
S02712,B025,C097,2,2025-03-16
S02713,B077,C129,2,2025-02-26
S02714,B056,C119,3,2024-11-23
S02715,B071,C128,4,2024-11-29
S02716,B085,C027,3,2025-03-20
S02717,B084,C121,5,2025-04-08
S02718,B083,C168,5,2025-02-11
S02719,B053,C037,4,2025-07-30
S02720,B060,C015,2,2024-04-16
S02721,B019,C026,3,2024-09-15
S02722,B086,C024,4,2025-08-05
S02723,B057,C002,4,2024-03-23
S02724,B066,C041,2,2025-07-17
S02725,B036,C196,3,2025-06-23
S02726,B025,C056,3,2025-05-09
S02727,B002,C165,1,2025-10-18
S02728,B026,C059,5,2025-09-06
S02729,B019,C165,3,2025-08-03
S02730,B003,C046,2,2025-05-02
S02731,B052,C005,3,2024-11-09
S02732,B074,C045,3,2025-04-02
S02733,B050,C075,1,2025-08-18
S02734,B056,C077,4,2025-02-26
S02735,B056,C169,2,2025-12-22
S02736,B077,C134,3,2024-01-01
S02737,B062,C150,3,2024-11-06
S02738,B081,C132,3,2024-11-23
S02739,B099,C106,3,2025-06-16
S02740,B047,C176,2,2025-04-17
S02741,B018,C166,2,2024-02-28
S02742,B021,C005,5,2025-10-03
S02743,B066,C015,4,2024-03-23
S02744,B067,C007,4,2024-05-14
S02745,B038,C013,4,2025-04-17
S02746,B063,C152,4,2024-07-10
S02747,B037,C015,4,2025-12-06
S02748,B024,C081,5,2025-01-04
S02749,B036,C106,3,2024-03-20
S02750,B091,C034,5,2025-09-10
S02751,B035,C092,3,2025-11-06
S02752,B072,C048,1,2025-09-13
S02753,B045,C099,3,2024-09-10
S02754,B051,C185,5,2025-05-01
S02755,B044,C064,3,2025-01-24
S02756,B041,C193,4,2024-08-17
S02757,B007,C089,5,2025-09-13
S02758,B077,C024,3,2024-06-03
S02759,B057,C105,2,2024-11-30
S02760,B071,C017,4,2024-02-03
S02761,B079,C170,5,2025-08-03
S02762,B025,C181,3,2024-05-20
S02763,B010,C006,4,2025-02-20
S02764,B026,C089,4,2024-02-20
S02765,B077,C125,4,2025-03-22
S02766,B005,C144,1,2025-07-23
S02767,B021,C191,5,2025-08-23
S02768,B075,C080,2,2024-12-27
S02769,B044,C152,2,2025-01-26
S02770,B024,C197,4,2025-03-02
S02771,B037,C036,3,2024-04-21
S02772,B027,C159,1,2025-12-10
S02773,B026,C054,4,2024-05-29
S02774,B005,C078,5,2025-07-10
S02775,B079,C040,1,2025-06-04
S02776,B016,C023,4,2025-02-18
S02777,B096,C161,5,2025-10-22
S02778,B009,C118,3,2025-11-26
S02779,B039,C066,1,2025-08-18
S02780,B016,C024,1,2024-11-20
S02781,B051,C198,3,2025-02-19
S02782,B052,C184,4,2024-06-15
S02783,B007,C185,3,2024-02-02
S02784,B084,C086,3,2025-03-17
S02785,B003,C060,2,2024-01-14
S02786,B070,C111,1,2025-06-03
S02787,B070,C181,4,2025-11-04
S02788,B043,C083,3,2025-12-24
S02789,B033,C173,2,2025-07-06
S02790,B060,C119,1,2025-09-29
S02791,B089,C030,4,2025-07-24
S02792,B032,C122,1,2024-04-24
S02793,B010,C091,2,2025-10-30
S02794,B039,C124,4,2025-07-07
S02795,B092,C170,5,2025-08-21
S02796,B038,C200,3,2024-04-01
S02797,B023,C056,1,2024-05-04
S02798,B041,C174,2,2024-02-01
S02799,B083,C164,1,2024-02-16
S02800,B040,C073,5,2025-06-09
S02801,B077,C190,2,2025-05-06
S02802,B010,C016,1,2025-08-18
S02803,B063,C020,4,2025-05-14
S02804,B065,C007,4,2025-05-15
S02805,B038,C109,3,2025-04-12
S02806,B066,C177,5,2025-01-09
S02807,B018,C017,5,2024-08-15
S02808,B082,C052,4,2025-06-21
S02809,B037,C035,5,2025-02-08
S02810,B026,C151,3,2025-03-20
S02811,B076,C083,1,2025-04-04
S02812,B036,C072,1,2025-07-25
S02813,B067,C063,3,2024-08-14
S02814,B043,C088,3,2024-02-04
S02815,B023,C089,3,2025-12-06
S02816,B058,C044,1,2025-07-18
S02817,B001,C019,1,2024-08-08
S02818,B088,C153,3,2025-08-07
S02819,B009,C141,3,2025-06-09
S02820,B046,C154,1,2025-08-15
S02821,B069,C051,1,2024-03-13
S02822,B036,C053,3,2025-10-23
S02823,B001,C027,2,2024-03-26
S02824,B054,C128,4,2024-08-29
S02825,B070,C069,5,2024-11-15
S02826,B028,C097,3,2024-09-15
S02827,B066,C046,3,2025-11-20
S02828,B028,C149,5,2025-09-29
S02829,B011,C098,1,2024-10-03
S02830,B073,C073,1,2024-04-05
S02831,B092,C044,2,2024-02-12
S02832,B071,C003,4,2025-06-25
S02833,B015,C165,1,2025-05-17
S02834,B084,C030,2,2024-04-22
S02835,B037,C110,3,2024-07-04
S02836,B085,C106,5,2025-07-07
S02837,B029,C177,2,2025-04-29
S02838,B076,C040,4,2025-07-15
S02839,B077,C018,2,2024-08-29
S02840,B021,C168,4,2025-02-14
S02841,B059,C044,5,2024-08-21
S02842,B019,C095,2,2024-05-16
S02843,B026,C102,2,2024-11-08
S02844,B044,C065,5,2025-10-31
S02845,B029,C187,5,2024-05-15
S02846,B065,C005,2,2025-08-28
S02847,B016,C056,1,2025-01-19
S02848,B060,C135,2,2025-07-22
S02849,B002,C067,2,2025-11-05
S02850,B013,C146,2,2025-01-02
S02851,B100,C193,1,2024-10-21
S02852,B050,C172,1,2025-04-11
S02853,B090,C085,2,2024-09-07
S02854,B016,C043,5,2025-03-22
S02855,B076,C022,3,2025-04-15
S02856,B078,C093,2,2024-06-04
S02857,B040,C172,4,2025-01-27
S02858,B094,C056,5,2024-10-02
S02859,B050,C161,3,2025-01-20
S02860,B045,C011,5,2024-05-26
S02861,B033,C036,5,2024-12-24
S02862,B039,C170,4,2025-07-21
S02863,B042,C061,2,2024-04-27
S02864,B084,C034,4,2024-11-22
S02865,B033,C077,4,2025-01-13
S02866,B036,C172,1,2024-05-21
S02867,B023,C189,1,2025-12-13
S02868,B005,C051,3,2024-12-17
S02869,B017,C167,1,2025-02-18
S02870,B082,C127,4,2025-01-19
S02871,B073,C125,2,2024-03-20
S02872,B063,C197,2,2024-03-27
S02873,B046,C099,1,2024-09-22
S02874,B047,C107,4,2025-06-09
S02875,B050,C175,5,2024-12-05
S02876,B028,C159,4,2025-02-08
S02877,B077,C120,4,2025-05-15
S02878,B015,C070,3,2025-09-19
S02879,B051,C156,2,2025-06-17
S02880,B012,C100,2,2025-04-11
S02881,B090,C015,5,2025-09-29
S02882,B025,C045,2,2024-03-28
S02883,B020,C196,3,2025-09-24
S02884,B057,C102,1,2025-03-11
S02885,B016,C105,4,2024-03-10
S02886,B070,C134,2,2024-05-23
S02887,B094,C076,5,2025-09-13
S02888,B061,C015,1,2025-03-23
S02889,B063,C092,2,2025-07-24
S02890,B025,C049,5,2025-06-17
S02891,B092,C194,3,2025-01-17
S02892,B076,C016,5,2024-01-09
S02893,B024,C018,5,2024-08-28
S02894,B018,C100,2,2024-11-24
S02895,B010,C035,2,2025-05-20
S02896,B034,C110,4,2025-12-30
S02897,B042,C010,5,2025-06-21
S02898,B037,C049,1,2025-08-31
S02899,B037,C034,2,2025-07-05
S02900,B009,C157,2,2024-07-31
S02901,B052,C113,2,2024-02-23
S02902,B040,C098,1,2024-05-14
S02903,B093,C177,4,2024-11-25
S02904,B096,C118,2,2025-05-28
S02905,B025,C190,3,2025-05-27
S02906,B060,C060,2,2024-02-05
S02907,B012,C033,2,2025-11-01
S02908,B020,C134,5,2024-12-25
S02909,B077,C151,5,2025-12-03
S02910,B030,C113,5,2024-11-11
S02911,B021,C075,5,2024-11-13
S02912,B020,C162,3,2024-10-30
S02913,B052,C135,3,2025-12-24
S02914,B026,C038,3,2025-11-16
S02915,B069,C072,3,2024-01-27
S02916,B093,C171,2,2025-02-23
S02917,B013,C011,4,2024-12-13
S02918,B034,C156,5,2024-11-28
S02919,B039,C084,4,2025-09-15
S02920,B022,C048,1,2024-08-27
S02921,B082,C106,4,2025-03-12
S02922,B086,C046,2,2024-10-08
S02923,B036,C099,4,2025-05-22
S02924,B056,C009,3,2024-08-07
S02925,B068,C075,2,2024-08-16
S02926,B011,C032,4,2024-02-28
S02927,B077,C138,5,2025-11-16
S02928,B002,C104,3,2025-04-20
S02929,B092,C116,2,2024-03-05
S02930,B024,C048,1,2024-05-01
S02931,B040,C126,3,2024-11-12
S02932,B066,C074,2,2025-08-01
S02933,B097,C030,4,2025-11-05
S02934,B073,C190,3,2024-10-20
S02935,B051,C043,3,2025-03-24
S02936,B041,C123,5,2024-03-17
S02937,B036,C114,3,2025-11-28
S02938,B006,C012,3,2024-05-10
